id_documento;tipo_pessoa;nome_razao;nome_fantasia;rg_ie;email;telefone;cep;endereco;numero;complemento;bairro;cidade;uf;categoria;limite_credito;status;data_cadastro
46.525.449/0001-51; JURIDICA; UASG 989287 - MUNICIPIO DE PIEDADE; PREFEITURA PIEDADE; ISENTO; licitacoes@piedade.sp.gov.br; (15) 3244-8400; 18170-000; Praca Raul Gomes de Abreu;200; s/n; Centro; Piedade; SP; CLIENTE; NADA; ATIVO; 13/02/2026
46.524.966/0001-71; JURIDICA; UASG 989239 - MUNICIPIO DE PINDAMONHANGABA; PREFEITURA PINDA; ISENTO; licitacoes@pindamonhangaba.sp.gov.br; (12) 3644-5600; 12400-000; Avenida Nossa Senhora do Bom Sucesso;1400; s/n; Alto do Cardoso; Pindamonhangaba; SP; CLIENTE; NADA; ATIVO; 13/02/2026
76.105.598/0001-26; JURIDICA; UASG 987561 - MUNICIPIO DE PINHAIS; PREFEITURA PINHAIS; ISENTO; licitacao@pinhais.pr.gov.br; (41) 3912-5000; 83323-310; Rodovia Deputado Joao Leopoldo Jacomel;12162; s/n; Centro; Pinhais; PR; CLIENTE; NADA; ATIVO; 13/02/2026
28.596.917/0001-56; JURIDICA; UASG 985879 - MUNICIPIO DE PINHEIRAL; PREFEITURA PINHEIRAL; ISENTO; licitacoes@pinheiral.rj.gov.br; (24) 3356-2368; 27197-000; Rua das Acacias;21; s/n; Centro; Pinheiral; RJ; CLIENTE; NADA; ATIVO; 13/02/2026
46.523.354/0001-90; JURIDICA; UASG 989119 - MUNICIPIO DE PIRACICABA; PREFEITURA PIRACICABA; ISENTO; licitacoes@piracicaba.sp.gov.br; (19) 3403-1000; 13400-900; Rua Capitao Antonio Correa Barbosa;2233; s/n; Chacara Nazareth; Piracicaba; SP; CLIENTE; NADA; ATIVO; 13/02/2026
28.598.018/0001-00; JURIDICA; UASG 985881 - MUNICIPIO DE PIRAI; PREFEITURA PIRAI; ISENTO; licitacoes@pirai.rj.gov.br; (24) 2431-9900; 27175-000; Rua Dr. Luiz Antonio Garcia da Silveira;16; s/n; Centro; Pirai; RJ; CLIENTE; NADA; ATIVO; 13/02/2026
19.899.999/0001-56; JURIDICA; UASG 984835 - MUNICIPIO DE PIRAPORA; PREFEITURA PIRAPORA; ISENTO; licitacoes@pirapora.mg.gov.br; (38) 3740-6100; 39270-000; Praca Manoel Custodio;60; s/n; Centro; Pirapora; MG; CLIENTE; NADA; ATIVO; 13/02/2026
46.525.562/0001-45; JURIDICA; UASG 989299 - MUNICIPIO DE PIRAPORA DO BOM JESUS; PREFEITURA PIRAPORA; ISENTO; licitacoes@piraporadobomjesus.sp.gov.br; (11) 4131-1588; 06550-000; Praca dos Poderes;10; s/n; Centro; Pirapora do Bom Jesus; SP; CLIENTE; NADA; ATIVO; 13/02/2026
76.205.502/0001-91; JURIDICA; UASG 987595 - MUNICIPIO DE PIRAQUARA; PREFEITURA PIRAQUARA; ISENTO; licitacao@piraquara.pr.gov.br; (41) 3590-3500; 83301-010; Avenida Getulio Vargas;1990; s/n; Centro; Piraquara; PR; CLIENTE; NADA; ATIVO; 13/02/2026
76.204.885/0001-01; JURIDICA; UASG 987523 - MUNICIPIO DE PITANGA; PREFEITURA PITANGA; ISENTO; licitacao@pitanga.pr.gov.br; (42) 3646-1122; 85200-000; Rua Diogo Teixeira de Freitas;1111; s/n; Centro; Pitanga; PR; CLIENTE; NADA; ATIVO; 13/02/2026
46.525.826/0001-79; JURIDICA; UASG 989325 - MUNICIPIO DE POA; PREFEITURA POA; ISENTO; licitacoes@poa.sp.gov.br; (11) 4634-8800; 08550-000; Avenida Brasil;198; s/n; Centro; Poa; SP; CLIENTE; NADA; ATIVO; 13/02/2026
18.502.899/0001-23; JURIDICA; UASG 985001 - MUNICIPIO DE POCOS DE CALDAS; PREFEITURA POCOS; ISENTO; licitacoes@pocosdecaldas.mg.gov.br; (35) 3697-5000; 37701-001; Praca Pedro Sanches; s/n; s/n; Centro; Pocos de Caldas; MG; CLIENTE; NADA; ATIVO; 13/02/2026
76.206.518/0001-15; JURIDICA; UASG 987581 - MUNICIPIO DE PONTA GROSSA; PREFEITURA PONTA GROSSA; ISENTO; licitacoes@pontagrossa.pr.gov.br; (42) 3220-1000; 84010-910; Avenida Visconde de Taunay;950; s/n; Ronda; Ponta Grossa; PR; CLIENTE; NADA; ATIVO; 13/02/2026
78.206.300/0002-02; JURIDICA; UASG 154362 - UTFPR CAMPUS PONTA GROSSA; UNIVERSIDADE FEDERAL; ISENTO; compras.pg@utfpr.edu.br; (42) 3220-4800; 84016-210; Avenida Monteiro Lobato; s/n; km 04; Jardim Carvalho; Ponta Grossa; PR; CLIENTE; NADA; ATIVO; 13/02/2026
20.011.000/0001-67; JURIDICA; UASG 984855 - MUNICIPIO DE PONTE NOVA; PREFEITURA P NOVA; ISENTO; licitacoes@pontenova.mg.gov.br; (31) 3819-5450; 35430-000; Avenida Caetano Marinho;306; s/n; Centro; Ponte Nova; MG; CLIENTE; NADA; ATIVO; 13/02/2026
28.600.119/0001-44; JURIDICA; UASG 985883 - MUNICIPIO DE PORCIUNCULA; PREFEITURA PORCIUNCULA; ISENTO; licitacoes@porciuncula.rj.gov.br; (22) 3844-1101; 28390-000; Rua Cesar de Almeida;140; s/n; Centro; Porciuncula; RJ; CLIENTE; NADA; ATIVO; 13/02/2026
93.716.777/0001-34; JURIDICA; UASG 984827 - MUNICIPIO DE PORTAO; PREFEITURA PORTAO; ISENTO; licitacoes@portao.rs.gov.br; (51) 3500-4200; 93180-001; Avenida Brasil;105; s/n; Centro; Portao; RS; CLIENTE; NADA; ATIVO; 13/02/2026
00.038.166/0001-05; JURIDICA; UASG 080012 - TRIBUNAL REGIONAL DO TRABALHO DA 4 REGIAO; TRT 4; ISENTO; licitacoes@trt4.jus.br; (51) 3255-2000; 90110-270; Avenida Praia de Belas;1100; s/n; Praia de Belas; Porto Alegre; RS; CLIENTE; NADA; ATIVO; 13/02/2026
00.394.452/0117-80; JURIDICA; UASG 784030 - DELEGACIA DA CAPITANIA DOS PORTOS EM PORTO ALEGRE; MARINHA DO BRASIL; ISENTO; licitacoes.delpoa@marinha.mil.br; (51) 3226-1711; 90020-000; Rua dos Andradas;386; s/n; Centro; Porto Alegre; RS; CLIENTE; NADA; ATIVO; 13/02/2026
00.394.460/0014-53; JURIDICA; UASG 200366 - SR POLICIA FEDERAL RIO GRANDE DO SUL; POLICIA FEDERAL; ISENTO; selog.srrs@pf.gov.br; (51) 3235-9000; 90160-092; Avenida Ipiranga;1365; s/n; Praia de Belas; Porto Alegre; RS; CLIENTE; NADA; ATIVO; 13/02/2026
00.394.494/0001-36; JURIDICA; UASG 170001 - SUPERINTENDENCIA DA RECEITA FEDERAL 10RF; RECEITA FEDERAL; ISENTO; licitacoes.rs.rfb@rfb.gov.br; (51) 3229-1000; 90010-240; Avenida Loureiro da Silva;445; s/n; Centro Historico; Porto Alegre; RS; CLIENTE; NADA; ATIVO; 13/02/2026
01.442.222/0001-34; JURIDICA; UASG 160101 - COMANDO DA 3 REGIAO MILITAR; EXERCITO BRASILEIRO; ISENTO; licitacoes@3rm.eb.mil.br; (51) 3320-6000; 90050-131; Rua dos Andradas;530; s/n; Centro; Porto Alegre; RS; CLIENTE; NADA; ATIVO; 13/02/2026
01.442.222/0011-07; JURIDICA; UASG 160396 - HOSPITAL MILITAR DE AREA DE PORTO ALEGRE; HMAPA; ISENTO; licitacoes.hmapa@eb.mil.br; (51) 3223-1122; 90050-131; Rua dos Andradas;530; s/n; Centro; Porto Alegre; RS; CLIENTE; NADA; ATIVO; 13/02/2026
01.442.222/0012-98; JURIDICA; UASG 160397 - COLEGIO MILITAR DE PORTO ALEGRE; CMPA; ISENTO; compras.cmpa@eb.mil.br; (51) 3223-2244; 90040-060; Avenida Jose Bonifacio;190; s/n; Farroupilha; Porto Alegre; RS; CLIENTE; NADA; ATIVO; 13/02/2026
87.934.675/0001-30; JURIDICA; ESTADO DO RIO GRANDE DO SUL; GOVERNO RS; ISENTO; compras@celic.rs.gov.br; (51) 3210-3411; 90010-300; Avenida Borges de Medeiros;1501; s/n; Centro Historico; Porto Alegre; RS; CLIENTE; NADA; ATIVO; 13/02/2026
15.126.437/0001-43; JURIDICA; UASG 153303 - HOSPITAL DE CLINICAS DE PORTO ALEGRE; HCPA; ISENTO; licitacao@hcpa.edu.br; (51) 3359-8000; 90035-903; Rua Ramiro Barcelos;2350; s/n; Santa Cecilia; Porto Alegre; RS; CLIENTE; NADA; ATIVO; 13/02/2026
92.963.560/0001-60; JURIDICA; UASG 984917 - MUNICIPIO DE PORTO ALEGRE; PREFEITURA PORTO ALEGRE; ISENTO; licitacoes@portoalegre.rs.gov.br; (51) 3289-1000; 90010-170; Praca Montevideo;10; s/n; Centro Historico; Porto Alegre; RS; CLIENTE; NADA; ATIVO; 13/02/2026
92.963.560/0001-61; JURIDICA; UASG 984918 - CAMARA MUNICIPAL DE PORTO ALEGRE; CAMARA POA; ISENTO; compras@camarapoa.rs.gov.br; (51) 3220-4100; 90160-090; Avenida Loureiro da Silva;255; s/n; Centro Historico; Porto Alegre; RS; CLIENTE; NADA; ATIVO; 13/02/2026
92.912.835/0001-00; JURIDICA; UASG 153167 - UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL; UFRGS; ISENTO; compras@ufrgs.br; (51) 3308-3000; 90040-060; Avenida Paulo Gama;110; s/n; Farroupilha; Porto Alegre; RS; CLIENTE; NADA; ATIVO; 13/02/2026
91.414.222/0001-01; JURIDICA; UASG 925010 - CORSAN; CORSAN; ISENTO; licitacoes@corsan.com.br; (51) 3215-5600; 90020-090; Rua Caldas Junior;120; s/n; Centro Historico; Porto Alegre; RS; CLIENTE; NADA; ATIVO; 13/02/2026
91.514.333/0001-12; JURIDICA; UASG 925011 - PROCERGS; PROCERGS; ISENTO; licitacoes@procergs.rs.gov.br; (51) 3210-3000; 90110-170; Rua Sete de Setembro;388; s/n; Centro Historico; Porto Alegre; RS; CLIENTE; NADA; ATIVO; 13/02/2026
91.614.444/0001-23; JURIDICA; UASG 925012 - BANRISUL; BANRISUL; ISENTO; licitacoes@banrisul.com.br; (51) 3215-1515; 90010-001; Rua Capitao Montanha;177; s/n; Centro Historico; Porto Alegre; RS; CLIENTE; NADA; ATIVO; 13/02/2026
91.714.555/0001-34; JURIDICA; UASG 201015 - HCPA; HOSPITAL CLINICAS POA; ISENTO; compras@hcpa.edu.br; (51) 3359-8000; 90035-903; Rua Ramiro Barcelos;2350; s/n; Santa Cecilia; Porto Alegre; RS; CLIENTE; NADA; ATIVO; 13/02/2026
95.418.666/0001-01; JURIDICA; UASG 080004 - TRT 4 REGIAO; TRT RS; ISENTO; licitacoes@trt4.jus.br; (51) 3255-2000; 90010-240; Avenida Praia de Belas;1100; s/n; Praia de Belas; Porto Alegre; RS; CLIENTE; NADA; ATIVO; 13/02/2026
95.518.777/0001-12; JURIDICA; UASG 090011 - TRF 4 REGIAO; TRF RS; ISENTO; compras@trf4.jus.br; (51) 3213-3000; 90010-030; Rua Otavio Francisco Caruso da Rocha;300; s/n; Praia de Belas; Porto Alegre; RS; CLIENTE; NADA; ATIVO; 13/02/2026
95.618.888/0001-23; JURIDICA; UASG 070014 - TRE RS; TRE RS; ISENTO; compras@tre-rs.jus.br; (51) 3230-9600; 90050-131; Rua Duque de Caxias;350; s/n; Centro Historico; Porto Alegre; RS; CLIENTE; NADA; ATIVO; 13/02/2026
88.549.365/0001-03; JURIDICA; UASG 984483 - MUNICIPIO DE PORTO ALEGRE; PREFEITURA PORTO ALEGRE; ISENTO; licitacoes@portoalegre.rs.gov.br; (51) 3289-1000; 90010-240; Rua Siqueira Campos;1300; s/n; Centro Historico; Porto Alegre; RS; CLIENTE; NADA; ATIVO; 13/02/2026
88.549.365/0002-94; JURIDICA; UASG 984485 - CAMARA MUNICIPAL DE PORTO ALEGRE; CAMARA PORTO ALEGRE; ISENTO; licitacao@camarapoa.rs.gov.br; (51) 3220-4100; 90110-300; Avenida Loureiro da Silva;255; s/n; Praia de Belas; Porto Alegre; RS; CLIENTE; NADA; ATIVO; 13/02/2026
95.718.999/0001-34; JURIDICA; UASG 925013 - MPRS; MINISTERIO PUBLICO RS; ISENTO; compras@mprs.mp.br; (51) 3295-1100; 90010-001; Avenida Aureliano de Figueiredo Pinto;80; s/n; Praia de Belas; Porto Alegre; RS; CLIENTE; NADA; ATIVO; 13/02/2026
95.819.111/0001-45; JURIDICA; UASG 925014 - TJRS; TRIBUNAL JUSTICA RS; ISENTO; licitacoes@tjrs.jus.br; (51) 3210-6000; 90110-160; Avenida Borges de Medeiros;1565; s/n; Praia de Belas; Porto Alegre; RS; CLIENTE; NADA; ATIVO; 13/02/2026
92.969.856/0001-98; JURIDICA; UASG 153110 - UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL; UFRGS; ISENTO; licitacoes@pra.ufrgs.br; (51) 3308-3053; 90040-060; Avenida Paulo Gama;110; Reitoria; Farroupilha; Porto Alegre; RS; CLIENTE; NADA; ATIVO; 13/02/2026
92.969.856/0014-02; JURIDICA; UASG 153114 - FACULDADE DE DIREITO UFRGS; UFRGS; ISENTO; compras@ufrgs.br; (51) 3308-3450; 90040-060; Avenida Joao Pessoa;80; s/n; Centro; Porto Alegre; RS; CLIENTE; NADA; ATIVO; 13/02/2026
92.969.856/0015-93; JURIDICA; UASG 153115 - FACULDADE DE ECONOMIA UFRGS; UFRGS; ISENTO; compras@ufrgs.br; (51) 3308-3330; 90040-060; Avenida Joao Pessoa;52; s/n; Centro; Porto Alegre; RS; CLIENTE; NADA; ATIVO; 13/02/2026
46.525.367/0001-18; JURIDICA; UASG 989279 - MUNICIPIO DE PORTO FELIZ; PREFEITURA PORTO FELIZ; ISENTO; licitacoes@portofeliz.sp.gov.br; (15) 3261-9000; 18540-000; Rua Ademar de Barros;340; s/n; Centro; Porto Feliz; SP; CLIENTE; NADA; ATIVO; 13/02/2026
28.602.210/0001-90; JURIDICA; UASG 985885 - MUNICIPIO DE PORTO REAL; PREFEITURA PORTO REAL; ISENTO; licitacoes@portoreal.rj.gov.br; (24) 3353-1250; 27570-000; Rua Hilario Ettore;442; s/n; Centro; Porto Real; RJ; CLIENTE; NADA; ATIVO; 13/02/2026
18.522.212/0001-67; JURIDICA; UASG 985033 - MUNICIPIO DE POUSO ALEGRE; PREFEITURA P ALEGRE; ISENTO; licitacoes@pousoalegre.mg.gov.br; (35) 3449-4000; 37550-000; Avenida Dalton Lube;50; s/n; Centro; Pouso Alegre; MG; CLIENTE; NADA; ATIVO; 13/02/2026
21.677.666/0001-12; JURIDICA; UASG 158150 - IF SUL DE MINAS; IF SUL MINAS; ISENTO; compras@ifsuldeminas.edu.br; (35) 3449-6150; 37550-000; Avenida Vicente Simoes;1111; s/n; Centro; Pouso Alegre; MG; CLIENTE; NADA; ATIVO; 13/02/2026
46.523.529/0001-74; JURIDICA; UASG 989137 - MUNICIPIO DE PRAIA GRANDE; PREFEITURA PRAIA GRANDE; ISENTO; licitacoes@praiagrande.sp.gov.br; (13) 3496-2000; 11704-900; Avenida Presidente Kennedy;9000; s/n; Vila Mirim; Praia Grande; SP; CLIENTE; NADA; ATIVO; 13/02/2026
46.523.867/0001-44; JURIDICA; UASG 989171 - MUNICIPIO DE PRESIDENTE PRUDENTE; PREFEITURA PRUDENTE; ISENTO; licitacoes@presidenteprudente.sp.gov.br; (18) 3902-4400; 19010-041; Avenida Coronel Jose Soares Marcondes;1200; s/n; Centro; Presidente Prudente; SP; CLIENTE; NADA; ATIVO; 13/02/2026
46.524.480/0001-31; JURIDICA; UASG 153039 - UNESP CAMPUS PRESIDENTE PRUDENTE; UNIVERSIDADE ESTADUAL; ISENTO; compras.pp@unesp.br; (18) 3229-5388; 19060-900; Rua Roberto Simonsen;305; s/n; Centro Educacional; Presidente Prudente; SP; CLIENTE; NADA; ATIVO; 13/02/2026
76.204.869/0001-00; JURIDICA; UASG 987525 - MUNICIPIO DE PRUDENTOPOLIS; PREFEITURA PRUDENTOPOLIS; ISENTO; licitacao@prudentopolis.pr.gov.br; (42) 3446-8000; 84400-000; Rua Rui Barbosa;801; s/n; Centro; Prudentopolis; PR; CLIENTE; NADA; ATIVO; 13/02/2026
28.604.311/0001-34; JURIDICA; UASG 985887 - MUNICIPIO DE QUATIS; PREFEITURA QUATIS; ISENTO; licitacoes@quatis.rj.gov.br; (24) 3353-2333; 27410-000; Rua Gen. Francisco de Paula Cidade;130; s/n; Centro; Quatis; RJ; CLIENTE; NADA; ATIVO; 13/02/2026
76.205.049/0001-85; JURIDICA; UASG 987585 - MUNICIPIO DE QUATRO BARRAS; PREFEITURA QUATRO BARRAS; ISENTO; licitacao@quatrobarras.pr.gov.br; (41) 3671-4100; 83435-000; Avenida Dom Pedro II;110; s/n; Centro; Quatro Barras; PR; CLIENTE; NADA; ATIVO; 13/02/2026
76.204.844/0001-07; JURIDICA; UASG 987527 - MUNICIPIO DE QUEDAS DO IGUACU; PREFEITURA QUEDAS; ISENTO; licitacao@quedasdoiguacu.pr.gov.br; (46) 3532-8200; 85460-000; Rua Juazeiro;1111; s/n; Centro; Quedas do Iguacu; PR; CLIENTE; NADA; ATIVO; 13/02/2026
28.521.847/0001-31; JURIDICA; UASG 985867 - MUNICIPIO DE QUEIMADOS; PREFEITURA DE QUEIMADOS; ISENTO; licitacao@queimados.rj.gov.br; (21) 2665-1815; 26323-010;Rua Hortencia;254; s/n; Centro; Queimados; RJ; CLIENTE; NADA; ATIVO; 13/02/2026
28.606.412/0001-89; JURIDICA; UASG 985889 - MUNICIPIO DE QUEIMADOS; PREFEITURA QUEIMADOS; ISENTO; licitacoes@queimados.rj.gov.br; (21) 2665-1906; 26383-190; Rua Hortencia;6; s/n; Centro; Queimados; RJ; CLIENTE; NADA; ATIVO; 13/02/2026
28.608.513/0001-23; JURIDICA; UASG 985891 - MUNICIPIO DE QUISSAMA; PREFEITURA QUISSAMA; ISENTO; licitacoes@quissama.rj.gov.br; (22) 2768-9300; 28735-000; Rua Conde de Araruama;425; s/n; Centro; Quissama; RJ; CLIENTE; NADA; ATIVO; 13/02/2026
01.442.222/0017-00; JURIDICA; UASG 160351 - ACADEMIA MILITAR DAS AGULHAS NEGRAS; AMAN; ISENTO; licitacoes@aman.eb.mil.br; (24) 3388-4500; 27534-970;Rodovia Presidente Dutra; km 306; s/n; Vila Militar; Resende; RJ; CLIENTE; NADA; ATIVO; 13/02/2026
00.394.494/0120-61; JURIDICA; UASG 170258 - INSPETORIA DA RECEITA FEDERAL RESENDE; RECEITA FEDERAL; ISENTO; compras.res.rfb@rfb.gov.br; (24) 3354-1500; 27511-300;Rua Augusto Xavier de Itabaiana; s/n; s/n; Jardim Jalisco; Resende; RJ; CLIENTE; NADA; ATIVO; 13/02/2026
29.138.351/0001-45; JURIDICA; UASG 985871 - MUNICIPIO DE RESENDE; PREFEITURA DE RESENDE; ISENTO; licitacao@resende.rj.gov.br; (24) 3354-1234; 27511-300;Rua Augusto Xavier de Itabaiana; s/n; s/n; Jardim Jalisco; Resende; RJ; CLIENTE; NADA; ATIVO; 13/02/2026
28.610.614/0001-78; JURIDICA; UASG 985893 - MUNICIPIO DE RESENDE; PREFEITURA RESENDE; ISENTO; licitacoes@resende.rj.gov.br; (24) 3354-1253; 27511-300; Rua Augusto Xavier de Carvalho;400; s/n; Jardim Jalisco; Resende; RJ; CLIENTE; NADA; ATIVO; 13/02/2026
18.471.566/0001-67; JURIDICA; UASG 984511 - MUNICIPIO DE RIBEIRAO DAS NEVES; PREFEITURA R NEVES; ISENTO; licitacoes@ribeneves.mg.gov.br; (31) 3627-6900; 33805-000; Rua Ari Teixeira da Costa;1100; s/n; Savassi; Ribeirao das Neves; MG; CLIENTE; NADA; ATIVO; 13/02/2026
46.523.297/0001-01; JURIDICA; UASG 989111 - MUNICIPIO DE RIBEIRAO PRETO; PREFEITURA RIBEIRAO; ISENTO; licitacoes@ribeiraopreto.sp.gov.br; (16) 3977-9000; 14010-900; Rua Visconde de Inhauma;487; s/n; Centro; Ribeirao Preto; SP; CLIENTE; NADA; ATIVO; 13/02/2026
28.612.715/0001-12; JURIDICA; UASG 985895 - MUNICIPIO DE RIO BONITO; PREFEITURA RIO BONITO; ISENTO; licitacoes@riobonito.rj.gov.br; (21) 2734-0276; 28800-000; Praca Cruzeiro; s/n; s/n; Centro; Rio Bonito; RJ; CLIENTE; NADA; ATIVO; 13/02/2026
76.205.023/0001-37; JURIDICA; UASG 987587 - MUNICIPIO DE RIO BRANCO DO SUL; PREFEITURA RIO BRANCO; ISENTO; licitacao@riobrancodosul.pr.gov.br; (41) 3652-1122; 83540-000; Rua Horacio de Sa;151; s/n; Centro; Rio Branco do Sul; PR; CLIENTE; NADA; ATIVO; 13/02/2026
46.523.883/0001-37; JURIDICA; UASG 989173 - MUNICIPIO DE RIO CLARO; PREFEITURA RIO CLARO; ISENTO; licitacoes@rioclaro.sp.gov.br; (19) 3522-1900; 13500-910; Rua 3;945; s/n; Centro; Rio Claro; SP; CLIENTE; NADA; ATIVO; 13/02/2026
46.524.506/0001-41; JURIDICA; UASG 153039 - UNESP CAMPUS RIO CLARO; UNIVERSIDADE ESTADUAL; ISENTO; compras.rc@unesp.br; (19) 3526-4100; 13506-900; Avenida 24 A;1515; s/n; Bela Vista; Rio Claro; SP; CLIENTE; NADA; ATIVO; 13/02/2026
28.614.816/0001-67; JURIDICA; UASG 985897 - MUNICIPIO DE RIO DAS OSTRAS; PREFEITURA R OSTRAS; ISENTO; licitacoes@riodasostras.rj.gov.br; (22) 2771-1515; 28890-000; Rua Campo de Albacora;75; s/n; Loteamento Atlantica; Rio das Ostras; RJ; CLIENTE; NADA; ATIVO; 13/02/2026
33.663.683/0001-16; JURIDICA; UASG 153056 - UNIVERSIDADE FEDERAL DO RIO DE JANEIRO; UFRJ; ISENTO; licitacoes@pr5.ufrj.br; (21) 3938-1600; 21941-901;Avenida Pedro Calmon;550; Predio Reitoria; Cidade Universitaria; Rio de Janeiro; RJ; CLIENTE; NADA; ATIVO; 12/02/2026
33.663.683/0014-30; JURIDICA; UASG 153115 - HOSPITAL UNIVERSITARIO CLEMENTINO FRAGA; HU UFRJ; ISENTO; licitacoes@hucff.ufrj.br; (21) 3938-2000; 21941-913;Rua Professor Rodolpho Paulo Rocco;255; s/n; Cidade Universitaria; Rio de Janeiro; RJ; CLIENTE; NADA; ATIVO; 12/02/2026
34.023.077/0001-07; JURIDICA; UASG 153445 - UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO; UNIRIO; ISENTO; licitacao@unirio.br; (21) 2542-4450; 22290-240;Avenida Pasteur;296; s/n; Urca; Rio de Janeiro; RJ; CLIENTE; NADA; ATIVO; 12/02/2026
10.851.211/0001-42; JURIDICA; UASG 158129 - INSTITUTO FEDERAL DO RIO DE JANEIRO; IFRJ; ISENTO; licitacoes@ifrj.edu.br; (21) 2671-2990; 20270-021;Rua Senador Furtado;121; Reitoria; Maracana; Rio de Janeiro; RJ; CLIENTE; NADA; ATIVO; 12/02/2026
01.442.222/0014-59; JURIDICA; UASG 160241 - ARSENAL DE GUERRA DO RIO; EXERCITO BRASILEIRO; ISENTO; licitacoes@agr.eb.mil.br; (21) 2519-2000; 20930-040;Rua Monsenhor Manuel Gomes;500; s/n; Caju; Rio de Janeiro; RJ; CLIENTE; NADA; ATIVO; 13/02/2026
01.442.222/0015-30; JURIDICA; UASG 160242 - LABORATORIO QUIMICO FARMACEUTICO DO EXERCITO; LQFEX; ISENTO; compras@lqfex.eb.mil.br; (21) 3890-2000; 20911-280;Rua Licinio Cardoso;96; s/n; Rocha; Rio de Janeiro; RJ; CLIENTE; NADA; ATIVO; 13/02/2026
01.442.222/0016-11; JURIDICA; UASG 160341 - HOSPITAL MILITAR DE AREA DO RIO DE JANEIRO; HMARJ; ISENTO; licitacoes@hmarj.eb.mil.br; (21) 2519-4000; 20221-020;Rua Moncorvo Filho;20; s/n; Centro; Rio de Janeiro; RJ; CLIENTE; NADA; ATIVO; 13/02/2026
00.394.494/0053-67; JURIDICA; UASG 170035 - ALFANDEGA DA RECEITA FEDERAL PORTO DO RIO; RECEITA FEDERAL; ISENTO; licitacoes.rj.porto@rfb.gov.br; (21) 3213-3000; 20010-000;Avenida Rodrigues Alves;81; s/n; SaUde; Rio de Janeiro; RJ; CLIENTE; NADA; ATIVO; 13/02/2026
00.394.494/0187-79; JURIDICA; UASG 170068 - ALFANDEGA DA RECEITA FEDERAL AEROPORTO GALEAO; RECEITA FEDERAL; ISENTO; licitacoes.rj.galeao@rfb.gov.br; (21) 3398-3000; 21941-570;Avenida Vinte de Janeiro; s/n; Terminal 1; Ilha do Governador; Rio de Janeiro; RJ; CLIENTE; NADA; ATIVO; 13/02/2026
00.353.948/0002-80; JURIDICA; UASG 240101 - CENTRO BRASILEIRO DE PESQUISAS FISICAS; CBPF; ISENTO; compras@cbpf.br; (21) 2141-7100; 22290-180;Rua Dr. Xavier Sigaud;150; s/n; Urca; Rio de Janeiro; RJ; CLIENTE; NADA; ATIVO; 13/02/2026
00.353.948/0003-60; JURIDICA; UASG 240102 - INSTITUTO DE MATEMATICA PURA E APLICADA; IMPA; ISENTO; licitacoes@impa.br; (21) 2529-5000; 22460-320;Estrada Dona Castorina;110; s/n; Jardim Botanico; Rio de Janeiro; RJ; CLIENTE; NADA; ATIVO; 13/02/2026
00.353.948/0001-08; JURIDICA; UASG 240103 - MUSEU DE ASTRONOMIA E CIENCIAS AFINS; MAST; ISENTO; compras@mast.br; (21) 3507-3900; 20921-030;Rua General Bruce;586; s/n; Sao CristOvao; Rio de Janeiro; RJ; CLIENTE; NADA; ATIVO; 13/02/2026
00.353.948/0004-41; JURIDICA; UASG 240104 - INSTITUTO NACIONAL DE TECNOLOGIA; INT; ISENTO; compras@int.gov.br; (21) 2123-1100; 20021-120;Avenida Venezuela;82; s/n; SaUde; Rio de Janeiro; RJ; CLIENTE; NADA; ATIVO; 13/02/2026
00.394.452/0004-94; JURIDICA; UASG 721000 - DIRETORIA DE ABASTECIMENTO DA MARINHA; DAMAR; ISENTO; licitacao@damar.marinha.mil.br; (21) 2104-6000; 20091-000;Praca Barao de Ladario; s/n; s/n; Centro; Rio de Janeiro; RJ; CLIENTE; NADA; ATIVO; 13/02/2026
00.394.452/0005-75; JURIDICA; UASG 731000 - DIRETORIA DE AERONAUTICA DA MARINHA; DAERM; ISENTO; licitacao@daerm.marinha.mil.br; (21) 2104-5100; 20091-000;Praca Barao de Ladario; s/n; s/n; Centro; Rio de Janeiro; RJ; CLIENTE; NADA; ATIVO; 13/02/2026
00.394.452/0002-22; JURIDICA; UASG 745000 - ARSENAL DE MARINHA DO RIO DE JANEIRO; AMRJ; ISENTO; licitacao.amrj@marinha.mil.br; (21) 2165-2000; 20091-000;Ilha das Cobras; s/n; s/n; Centro; Rio de Janeiro; RJ; CLIENTE; NADA; ATIVO; 13/02/2026
00.394.452/0006-56; JURIDICA; UASG 751000 - CENTRO DE ABASTECIMENTO DA MARINHA NO RIO; CAMARJ; ISENTO; licitacao@camarj.marinha.mil.br; (21) 2104-6500; 21040-000;Avenida Brasil;10500; s/n; Olaria; Rio de Janeiro; RJ; CLIENTE; NADA; ATIVO; 13/02/2026
00.394.452/0007-37; JURIDICA; UASG 761000 - HOSPITAL NAVAL MARCILIO DIAS; HNMD; ISENTO; licitacao@hnmd.marinha.mil.br; (21) 2598-2000; 20725-000;Rua Cezar Zama;126; s/n; Lins de Vasconcelos; Rio de Janeiro; RJ; CLIENTE; NADA; ATIVO; 13/02/2026
